KB_REGN_NM,KB_REGN_NM,KB_REGN_NM,CMPX_IDF_ID,CMPX_IDF_NM,TOT_HSHL_CNT,NV세대수,SUM_HSHL_CNT,NV_CMPX_NM,NV_CMPX_ID,KB주택형,NV주택형,NV_URL,KB_URL,REG_USER_ID
신곡동,의정부시,경기도,KBA007995,풍림,786,1582,1582,"풍림,한국",2104,"69.42㎡/49.83㎡^,79.33A㎡/59.88㎡^,79.33B㎡/59.67㎡^","면적69A㎡^,면적69B㎡^,면적80B㎡^,면적80C㎡^,면적80A㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=2104,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA007995&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=022500&부동산소지역코드=022508&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=풍림&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
신곡동,의정부시,경기도,KBA000325,현대(3차),299,598,598,"동신,현대",3642,"119㎡/96.53㎡^,142.14㎡/114.24㎡^","면적117㎡^,면적139㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=3642,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA000325&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=022500&부동산소지역코드=022508&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=현대(3차)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
신곡동,의정부시,경기도,KBA008595,동신(장암),299,598,598,"동신,현대",3642,"119㎡/96.53㎡^,142.14㎡/114.24㎡^","면적117㎡^,면적139㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=3642,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA008595&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=022500&부동산소지역코드=022508&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동신(장암)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
부발읍,이천시,경기도,KBA014677,이화(2차),432,925,925,"이화1,2차",25105,"66.11㎡/49.54㎡^,76.03㎡/59.94㎡^","면적48(1단지)㎡^,면적70(1단지)㎡^,면적70(2단지)㎡^,면적81(1단지)㎡^,면적81(1단지)㎡^,면적82(2단지)㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=25105,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA014677&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=022600&부동산소지역코드=022610&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=이화(2차)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
부발읍,이천시,경기도,KBA019801,이화(1차),493,925,925,"이화1,2차",25105,"47.68㎡/35.77㎡^,66.03㎡/49.54㎡^,79.38㎡/59.94㎡^","면적48(1단지)㎡^,면적70(1단지)㎡^,면적70(2단지)㎡^,면적81(1단지)㎡^,면적81(1단지)㎡^,면적82(2단지)㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=25105,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019801&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=022600&부동산소지역코드=022610&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=이화(1차)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
증포동,이천시,경기도,KBA007531,부악(3차),105,104,104,부악,15115,"82.73㎡/59.98㎡^,117.15㎡/84.94㎡^","면적82㎡^,면적117㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=15115,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA007531&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=022600&부동산소지역코드=022622&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부악(3차)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000012
창전동,이천시,경기도,KBA015246,한신,69,68,68,한신,11407,"87.55㎡/67.65㎡^,94.89㎡/73.32㎡^,95.94㎡/74.13㎡^,99.69㎡/77.01㎡^","면적87㎡^,면적88㎡^,면적94A㎡^,면적95B㎡^,면적95C㎡^,면적99㎡^,면적102㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=11407,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015246&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=022600&부동산소지역코드=022624&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=한신&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000001
문산읍,파주시,경기도,KBA004235,문산시장호수,337,336,336,문산호수,13348,"48.26㎡/38.01㎡^,75.67㎡/59.6㎡^,107.49㎡/84.66㎡^,135.12㎡/109.26㎡^,155.71㎡/129.72㎡^","면적48㎡^,면적67㎡^,면적69㎡^,면적71A㎡^,면적73B㎡^,면적75㎡^,면적80㎡^,면적94㎡^,면적100㎡^,면적101㎡^,면적104A㎡^,면적104B㎡^,면적105C㎡^,면적107㎡^,면적132㎡^,면적135㎡^,면적150㎡^,면적155㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=13348,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA004235&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=022700&부동산소지역코드=022713&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=문산시장호수&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000013
문산읍,파주시,경기도,KBA018879,양우내안애,365,83,83,양우내안애3단지,25591,"113.31㎡/84.93㎡^,85.74㎡/59.93㎡^","면적85㎡^,면적113㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=25591,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA018879&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=022700&부동산소지역코드=022713&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=양우내안애&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000012
아동동,파주시,경기도,KBA000495,무궁화(1차),203,187,187,무궁화1차,15171,"66.31㎡/50.4㎡^,77.68㎡/57.85㎡^,84.29㎡/65.43㎡^,55.63㎡/41.4㎡^","면적55㎡^,면적62A㎡^,면적66B㎡^,면적77A㎡^,면적80B㎡^,면적84㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=15171,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA000495&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=022700&부동산소지역코드=022720&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=무궁화(1차)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000002
조리읍,파주시,경기도,KBA000259,봉일천2차동문,50,49,49,봉일천동문2차,10951,"77.52㎡/59.97㎡^,110.38㎡/84.61㎡^","면적77㎡^,면적110㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=10951,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA000259&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=022700&부동산소지역코드=022729&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=봉일천2차동문&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000005
조리읍,파주시,경기도,KBA009513,미림,198,187,187,미림,10952,"64.44㎡/49.4㎡^,77.08㎡/59.57㎡^,91.3㎡/71.36㎡^","면적64㎡^,면적74A㎡^,면적77B㎡^,면적91㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=10952,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009513&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=022700&부동산소지역코드=022729&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=미림&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000001
세교동,평택시,경기도,KBA000925,개나리(1차),400,650,650,개나리,2179,76.03㎡/59.95㎡^,"면적76(1차)㎡^,면적76(2차)㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=2179,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA000925&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=022800&부동산소지역코드=022811&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=개나리(1차)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
세교동,평택시,경기도,KBA005138,개나리(2차),250,650,650,개나리,2179,76.03㎡/59.95㎡^,"면적76(1차)㎡^,면적76(2차)㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=2179,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA005138&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=022800&부동산소지역코드=022811&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=개나리(2차)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
소사동,평택시,경기도,KBA019460,평택소사SK뷰,741,750,750,평택소사에스케이뷰,26176,"110.65㎡/84.91㎡^,115.31㎡/84.99㎡^,125.08㎡/97.01㎡^,156.81㎡/125.4㎡^,187.19㎡/156.26㎡^","면적110A㎡^,면적111B㎡^,면적115㎡^,면적125㎡^,면적156㎡^,면적187㎡^,면적245㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=26176,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019460&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=022800&부동산소지역코드=022812&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=평택소사SK뷰&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000013
진위면,평택시,경기도,KBA006817,화영,164,174,174,화영,14022,"65.12㎡/54.27㎡^,75.69㎡/58.95㎡^,71.24㎡/59.88㎡^","면적65㎡^,면적71㎡^,면적75㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=14022,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA006817&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=022800&부동산소지역코드=022826&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=화영&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000001
합정동,평택시,경기도,KBA026011,한미,72,150,150,한미,15208,122.31㎡/84.15㎡^,"면적86㎡^,면적119㎡^,면적122㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=15208,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA026011&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=022800&부동산소지역코드=022835&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=한미&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000001
합정동,평택시,경기도,KBA001437,주공2단지,624,1024,1024,주공2단지,9836,"49.91㎡/39.69㎡^,57.28㎡/47.01㎡^","면적49B㎡^,면적49A㎡^,면적56B㎡^,면적57A㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=9836,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA001437&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=022800&부동산소지역코드=022835&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=주공2단지&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000001
소흘읍,포천시,경기도,KBA003391,우정(1차),552,908,908,전원우정,8805,"76.03㎡/59.94㎡^,102.47㎡/84.97㎡^","면적77㎡^,면적103㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=8805,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA003391&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=022900&부동산소지역코드=022905&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=우정(1차)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
소흘읍,포천시,경기도,KBA007639,우정(2차),365,908,908,전원우정,8805,"76.03㎡/59.94㎡^,102.47㎡/84.97㎡^","면적77㎡^,면적103㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=8805,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA007639&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=022900&부동산소지역코드=022905&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=우정(2차)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
덕풍동,하남시,경기도,KBA012124,덕풍벽산블루밍,700,696,696,벽산블루밍,11038,"80.78㎡/59.91㎡^,107.48㎡/84.96㎡^","면적80㎡^,면적107㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=11038,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA012124&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023000&부동산소지역코드=023006&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=덕풍벽산블루밍&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000010
신장동,하남시,경기도,KBA003521,하남,83,84,84,하남,2150,57.37㎡/40.8㎡^,"면적55A㎡^,면적57B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=2150,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA003521&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023000&부동산소지역코드=023013&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=하남&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000001
신장동,하남시,경기도,KBA005299,동아,55,54,54,동아,2152,49.83㎡/49.83㎡^,면적49㎡^,http://land.naver.com/article/complexInfo.nhn?rletNo=2152,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA005299&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023000&부동산소지역코드=023013&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동아&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000001
봉담읍,화성시,경기도,KBA016678,양지마을쌍용예가,465,490,490,양지마을쌍용예가,25983,"111.45㎡/84.28㎡^,140.63㎡/114.44㎡^","면적111㎡^,면적140㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=25983,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA016678&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023107&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=양지마을쌍용예가&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000001
반월동,화성시,경기도,KBA019416,반달마을두산위브(1단지),662,690,690,반달마을1단지두산위브,22521,"109.16A㎡/84.92㎡^,110.67B㎡/84.89㎡^,127.5A㎡/102.81㎡^,128.09B㎡/103.47㎡^,163.27㎡/133.83㎡^","면적109A㎡^,면적110B㎡^,면적127A㎡^,면적128B㎡^,면적163㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=22521,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019416&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023133&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=반달마을두산위브(1단지)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000012
반월동,화성시,경기도,KBA019417,반달마을두산위브(2단지),328,352,352,반달마을2단지두산위브,23770,"109.18A㎡/84.92㎡^,110.68B㎡/84.89㎡^,127.5A㎡/102.81㎡^,128.1B㎡/103.47㎡^","면적109A㎡^,면적110B㎡^,면적127A㎡^,면적128B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=23770,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019417&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023133&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=반달마을두산위브(2단지)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000012
반월동,화성시,경기도,KBA006478,신영통현대타운(3단지),896,800,800,신영통현대타운3단지,3727,"108.96㎡/84.93㎡^,109.28㎡/84.99㎡^,162.85㎡/134.12㎡^,81.24㎡/59.76㎡^,197.64㎡/158.94㎡^","면적81㎡^,면적108㎡^,면적109㎡^,면적162㎡^,면적197㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=3727,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA006478&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023133&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=신영통현대타운(3단지)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000002
반송동,화성시,경기도,KBA019363,나루마을월드메르디앙반도유보라,568,700,700,동탄나루마을월드메르디앙반도유보라2차,21633,"100.03㎡/76.78㎡^,116.88A㎡/84.65㎡^,117.93B㎡/84.68㎡^","면적127㎡^,면적141㎡^,면적146㎡^,면적170㎡^,면적203㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=21633,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019363&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,700,700,동탄나루마을월드메르디앙반도유보라2차,21633,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적127㎡^,면적141㎡^,면적146㎡^,면적170㎡^,면적203㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=21633,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
반송동,화성시,경기도,KBA019363,나루마을월드메르디앙반도유보라,568,568,568,동탄나루마을월드메르디앙반도유보라1차,22091,"100.03㎡/76.78㎡^,116.88A㎡/84.65㎡^,117.93B㎡/84.68㎡^","면적100㎡^,면적116A㎡^,면적117B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=22091,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019363&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,568,568,동탄나루마을월드메르디앙반도유보라1차,22091,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적100㎡^,면적116A㎡^,면적117B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=22091,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
강화읍,강화군,인천광역시,KBA020015,유성,150,99,99,유성,102157,"73.89㎡/57.15㎡^,99.17㎡/79.3㎡^,68.76㎡/52.38㎡^","면적68A㎡^,면적68B㎡^,면적73㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=102157,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA020015&주택형일련번호=&부동산대지역코드=030000&부동산중지역코드=030100&부동산소지역코드=030101&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=유성&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000001
계산동,계양구,인천광역시,KBA008017,삼천리열망,470,460,460,삼천리열망,8509,"51.56㎡/37.61㎡^,54.85㎡/40.36㎡^,58.14㎡/43.1㎡^,62.36㎡/46.61㎡^,65.54㎡/49.27㎡^,68.73㎡/51.92㎡^","면적51㎡^,면적54㎡^,면적58㎡^,면적62㎡^,면적65㎡^,면적68㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=8509,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA008017&주택형일련번호=&부동산대지역코드=030000&부동산중지역코드=030200&부동산소지역코드=030202&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=삼천리열망&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000001
용종동,계양구,인천광역시,KBA002143,초정마을두산,414,798,798,초정마을두산쌍용,2411,"119㎡/96.15㎡^,148.76㎡/122.04㎡^","면적120(두산)㎡^,면적120(쌍용)㎡^,면적149(두산)㎡^,면적149(쌍용)㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=2411,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA002143&주택형일련번호=&부동산대지역코드=030000&부동산중지역코드=030200&부동산소지역코드=030216&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=초정마을두산&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
용종동,계양구,인천광역시,KBA007897,초정마을쌍용,384,798,798,초정마을두산쌍용,2411,"119㎡/96.15㎡^,148.76㎡/122.04㎡^","면적120(두산)㎡^,면적120(쌍용)㎡^,면적149(두산)㎡^,면적149(쌍용)㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=2411,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA007897&주택형일련번호=&부동산대지역코드=030000&부동산중지역코드=030200&부동산소지역코드=030216&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=초정마을쌍용&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
작전동,계양구,인천광역시,KBA003181,까치마을한진,670,1674,1674,"까치마을태화,한진",2433,"52.89㎡/37.38㎡^,79.33㎡/59.91㎡^","면적54㎡^,면적54㎡^,면적81㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=2433,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA003181&주택형일련번호=&부동산대지역코드=030000&부동산중지역코드=030200&부동산소지역코드=030219&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=까치마을한진&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
작전동,계양구,인천광역시,KBA003482,까치마을태화,1004,1674,1674,"까치마을태화,한진",2433,"79.33㎡/59.91㎡^,52.89㎡/37.38㎡^","면적54㎡^,면적54㎡^,면적81㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=2433,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA003482&주택형일련번호=&부동산대지역코드=030000&부동산중지역코드=030200&부동산소지역코드=030219&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=까치마을태화&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
작전동,계양구,인천광역시,KBA003315,도두리마을롯데,641,1282,1282,"도두리마을동남,롯데",8230,"56.19㎡/40.32㎡^,79.33㎡/59.52㎡^","면적55㎡^,면적78㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=8230,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA003315&주택형일련번호=&부동산대지역코드=030000&부동산중지역코드=030200&부동산소지역코드=030219&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=도두리마을롯데&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1000000015
