KB_REGN_NM,KB_REGN_NM,KB_REGN_NM,CMPX_IDF_ID,CMPX_IDF_NM,TOT_HSHL_CNT,NV세대수,SUM_HSHL_CNT,NV_CMPX_NM,NV_CMPX_ID,KB주택형,NV주택형,NV_URL,KB_URL,기매핑건수,KB_REGN_CD
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,34,34,아이린4차,117778,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적100㎡^,면적103㎡^,면적104㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=117778,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,9,9,태광,117787,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적98㎡^,면적117A㎡^,면적120B㎡^,면적123㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=117787,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,99,99,포트빌,117790,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적25A㎡^,면적27㎡^,면적27B㎡^,면적27C㎡^,면적28A㎡^,면적30B㎡^,면적31C㎡^,면적31A㎡^,면적31B㎡^,면적32D㎡^,면적32C㎡^,면적33E㎡^,면적41㎡^,면적44㎡^,면적53A㎡^,면적54B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=117790,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,19,19,공간아트빌,117791,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적51㎡^,면적92㎡^,면적94㎡^,면적144A㎡^,면적145B㎡^,면적218㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=117791,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,24,24,고덕쉐르빌,117796,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적105A㎡^,면적105B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=117796,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,38,38,극동오벨리스크,117797,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적32㎡^,면적74㎡^,면적104A㎡^,면적105B㎡^,면적113㎡^,면적137㎡^,면적148㎡^,면적183㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=117797,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,19,19,미화,117807,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적79㎡^,면적91㎡^,면적104㎡^,면적136㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=117807,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,33,33,다솜,117828,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적44㎡^,면적52A㎡^,면적52B㎡^,면적91㎡^,면적102A㎡^,면적103B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=117828,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,40,40,극동행복그린,118381,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적104A㎡^,면적104B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=118381,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,131,131,신세계,17167,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적35㎡^,면적71㎡^,면적94C㎡^,면적96B㎡^,면적97A㎡^,면적142㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=17167,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,181,181,장원월드컵,17168,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적108㎡^,면적143㎡^,면적152㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=17168,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,15,15,대맥,25072,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적84㎡^,면적95㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=25072,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,44,44,태홍누리안2차,27281,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적73㎡^,면적100㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=27281,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,59,59,부양장미2차,101201,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^",면적73㎡^,http://land.naver.com/article/complexInfo.nhn?rletNo=101201,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,27,27,길용파크빌라트,102334,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적109A㎡^,면적109B㎡^,면적117㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=102334,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,661,661,제주이도한일베라체,106265,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적105B㎡^,면적106A㎡^,면적109㎡^,면적130B㎡^,면적131A㎡^,면적159㎡^,면적200㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=106265,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,38,38,극동,106868,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적92㎡^,면적97C㎡^,면적98B㎡^,면적98A㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=106868,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,28,28,휴팰리스Ⅱ(도시형),107055,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적70㎡^,면적77㎡^,면적105㎡^,면적107㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=107055,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,25,25,태성리치빌,107139,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^",면적96㎡^,http://land.naver.com/article/complexInfo.nhn?rletNo=107139,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,33,33,뜨래별,111987,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적103B㎡^,면적104A㎡^,면적104㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=111987,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,34,34,동인,112330,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적55㎡^,면적64㎡^,면적95A㎡^,면적95B㎡^,면적96C㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=112330,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,19,19,동인미노스빌,112943,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적157㎡^,면적166㎡^,면적171㎡^,면적184㎡^,면적186㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=112943,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,207,207,영도갤럭시타운(도시형),115260,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적34B㎡^,면적53A㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=115260,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,10,10,티에스(도시형),115807,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적38A㎡^,면적39B㎡^,면적40C㎡^,면적40D㎡^,면적50㎡^,면적68A㎡^,면적69B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=115807,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,9,9,티에스,115810,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^",면적104㎡^,http://land.naver.com/article/complexInfo.nhn?rletNo=115810,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,48,48,남북,118550,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적70A㎡^,면적70B㎡^,면적70C㎡^,면적76㎡^,면적94A㎡^,면적96B㎡^,면적97㎡^,면적152㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=118550,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,110,110,동아,15178,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적56㎡^,면적74㎡^,면적80㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=15178,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,760,760,"이도주공2,3단지",15182,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적45㎡^,면적49㎡^,면적52A㎡^,면적52B㎡^,면적57㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=15182,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,272,272,혜성무지개타운,15184,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^",면적59㎡^,http://land.naver.com/article/complexInfo.nhn?rletNo=15184,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,312,312,영산홍,17169,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적79A㎡^,면적80B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=17169,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA015906,장원월드컵,181,480,480,주공1단지,17170,"108.89㎡/84.78㎡^,143.85㎡/112㎡^,152.82㎡/118.98㎡^","면적45A㎡^,면적47B㎡^,면적52A㎡^,면적54B㎡^,면적65A㎡^,면적66B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=17170,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA015906&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=장원월드컵&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA023326,제주이도한일베라체,661,72,72,극동오벨리스크3차,107932,"106.5㎡/84.67㎡^,109.72㎡/84.5㎡^,131.04㎡/106.46㎡^,159.34㎡/135.82㎡^,200.04㎡/175.71㎡^","면적112A㎡^,면적113B㎡^,면적147㎡^,면적150㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=107932,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA023326&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=제주이도한일베라체&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA023326,제주이도한일베라체,661,90,90,장원스카이팰리스,109133,"106.5㎡/84.67㎡^,109.72㎡/84.5㎡^,131.04㎡/106.46㎡^,159.34㎡/135.82㎡^,200.04㎡/175.71㎡^","면적107A㎡^,면적107B㎡^,면적141㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=109133,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA023326&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=제주이도한일베라체&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA023326,제주이도한일베라체,661,32,32,장원아이비,117667,"106.5㎡/84.67㎡^,109.72㎡/84.5㎡^,131.04㎡/106.46㎡^,159.34㎡/135.82㎡^,200.04㎡/175.71㎡^","면적92A㎡^,면적92B㎡^,면적93C㎡^,면적94A㎡^,면적94B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=117667,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA023326&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=제주이도한일베라체&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA023326,제주이도한일베라체,661,34,34,아이린4차,117778,"106.5㎡/84.67㎡^,109.72㎡/84.5㎡^,131.04㎡/106.46㎡^,159.34㎡/135.82㎡^,200.04㎡/175.71㎡^","면적100㎡^,면적103㎡^,면적104㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=117778,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA023326&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=제주이도한일베라체&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA023326,제주이도한일베라체,661,9,9,태광,117787,"106.5㎡/84.67㎡^,109.72㎡/84.5㎡^,131.04㎡/106.46㎡^,159.34㎡/135.82㎡^,200.04㎡/175.71㎡^","면적98㎡^,면적117A㎡^,면적120B㎡^,면적123㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=117787,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA023326&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=제주이도한일베라체&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
이도동,제주시,제주특별자치도,KBA023326,제주이도한일베라체,661,99,99,포트빌,117790,"106.5㎡/84.67㎡^,109.72㎡/84.5㎡^,131.04㎡/106.46㎡^,159.34㎡/135.82㎡^,200.04㎡/175.71㎡^","면적25A㎡^,면적27㎡^,면적27B㎡^,면적27C㎡^,면적28A㎡^,면적30B㎡^,면적31C㎡^,면적31A㎡^,면적31B㎡^,면적32D㎡^,면적32C㎡^,면적33E㎡^,면적41㎡^,면적44㎡^,면적53A㎡^,면적54B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=117790,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA023326&주택형일련번호=&부동산대지역코드=160000&부동산중지역코드=160400&부동산소지역코드=160420&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=제주이도한일베라체&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,160420
