KB_REGN_NM,KB_REGN_NM,KB_REGN_NM,CMPX_IDF_ID,CMPX_IDF_NM,TOT_HSHL_CNT,NV세대수,SUM_HSHL_CNT,NV_CMPX_NM,NV_CMPX_ID,KB주택형,NV주택형,NV_URL,KB_URL,기매핑건수
반송동,화성시,경기도,KBA019363,나루마을월드메르디앙반도유보라,568,90,90,동탄파라곤II,26740,"100.03㎡/76.78㎡^,116.88A㎡/84.65㎡^,117.93B㎡/84.68㎡^","면적151B㎡^,면적151A㎡^,면적213㎡^,면적221㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=26740,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019363&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
반송동,화성시,경기도,KBA019363,나루마을월드메르디앙반도유보라,568,180,180,동탄하이페리온,26866,"100.03㎡/76.78㎡^,116.88A㎡/84.65㎡^,117.93B㎡/84.68㎡^","면적133㎡^,면적165㎡^,면적199㎡^,면적223㎡^,면적341㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=26866,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019363&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,90,90,서해더블루(106-7),100280,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적137A㎡^,면적139C㎡^,면적139B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=100280,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,40,40,서해더블루(93-8),100497,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적137F㎡^,면적137E㎡^,면적140D㎡^,면적158C㎡^,면적184A㎡^,면적194B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=100497,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,15,15,연세프라자(도시형),104549,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적17㎡^,면적21B㎡^,면적21A㎡^,면적21C㎡^,면적22A㎡^,면적23D㎡^,면적23B㎡^,면적24C㎡^,면적25A㎡^,면적25B㎡^,면적25C㎡^,면적27E㎡^,면적27D㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=104549,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,90,90,동탄스카이뷰,105264,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적21㎡^,면적21A㎡^,면적21C㎡^,면적21E㎡^,면적21B㎡^,면적21D㎡^,면적22F㎡^,면적22G㎡^,면적22J㎡^,면적22H㎡^,면적22I㎡^,면적22K㎡^,면적22N㎡^,면적22L㎡^,면적22O㎡^,면적23M㎡^,면적23R㎡^,면적23T㎡^,면적23U㎡^,면적23V㎡^,면적23Q㎡^,면적23P㎡^,면적23S㎡^,면적23Z㎡^,면적23X㎡^,면적23Y㎡^,면적23W㎡^,면적24㎡^,면적24㎡^,면적24㎡^,면적24㎡^,면적24㎡^,면적24㎡^,면적24C㎡^,면적24A㎡^,면적24B㎡^,면적25G㎡^,면적25F㎡^,면적25D㎡^,면적25E㎡^,면적25J㎡^,면적25H㎡^,면적25I㎡^,면적26",http://land.naver.com/article/complexInfo.nhn?rletNo=105264,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,299,299,센트럴S타운(도시형),106382,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적17M㎡^,면적17L㎡^,면적17K㎡^,면적17F㎡^,면적17H㎡^,면적17A㎡^,면적17D㎡^,면적17J㎡^,면적17B㎡^,면적17G㎡^,면적17E㎡^,면적18C㎡^,면적18I㎡^,면적18A1㎡^,면적18A2㎡^,면적18A3㎡^,면적18A4㎡^,면적18A5㎡^,면적18A6㎡^,면적18A7㎡^,면적18A8㎡^,면적18A9㎡^,면적18A10㎡^,면적18A11㎡^,면적18A12㎡^,면적18A13㎡^,면적18A14㎡^,면적18A15㎡^,면적18A16㎡^,면적18A17㎡^,면적18A18㎡^,면적18A19㎡^,면적18A20㎡^,면적19B1㎡^,면적19B2㎡^,면적19B3㎡^,면적19B4㎡^,면적19B5㎡^,면",http://land.naver.com/article/complexInfo.nhn?rletNo=106382,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,122,122,연세프라자,110981,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적20A㎡^,면적20B㎡^,면적20C㎡^,면적20D㎡^,면적20E㎡^,면적21F㎡^,면적21A㎡^,면적22B㎡^,면적22C㎡^,면적23D㎡^,면적24E㎡^,면적25A㎡^,면적27B㎡^,면적28A㎡^,면적29B㎡^,면적30C㎡^,면적40㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=110981,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,514,514,동탄시범다은마을포스코더샵,19200,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적100㎡^,면적111㎡^,면적122B㎡^,면적122A㎡^,면적149㎡^,면적179C㎡^,면적179B㎡^,면적181A㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=19200,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,484,484,동탄시범한빛마을KCC스위첸,19201,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적107A㎡^,면적107B㎡^,면적107C㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=19201,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,514,514,동탄시범다은마을삼성래미안,19203,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적103㎡^,면적108㎡^,면적118㎡^,면적139㎡^,면적143㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=19203,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,748,748,동탄시범한빛마을동탄아이파크,19204,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적82㎡^,면적113B㎡^,면적114A㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=19204,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,429,429,동탄시범다은마을롯데대동다숲캐슬,19206,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적109A㎡^,면적109C㎡^,면적111B㎡^,면적130㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=19206,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,610,610,동탄시범다은마을우남퍼스트빌,19208,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적89㎡^,면적115㎡^,면적118㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=19208,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,732,732,동탄시범한빛마을삼부르네상스,19357,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적108D㎡^,면적109A㎡^,면적109B㎡^,면적110C㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=19357,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,548,548,동탄시범한빛마을금호어울림,19358,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적91㎡^,면적109B㎡^,면적109C㎡^,면적109A㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=19358,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,622,622,동탄솔빛마을경남아너스빌,19669,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적123㎡^,면적152㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=19669,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,938,938,동탄솔빛마을쌍용예가,19672,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적99㎡^,면적113㎡^,면적115A㎡^,면적115B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=19672,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,724,724,동탄나루마을한화꿈에그린우림필유,19675,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적110B㎡^,면적111A㎡^,면적112㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=19675,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,784,784,동탄나루마을한화꿈에그린,19676,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적122B㎡^,면적122A㎡^,면적142A㎡^,면적142B㎡^,면적142C㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=19676,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,809,809,동탄나루마을신도브래뉴,20711,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적127㎡^,면적137㎡^,면적159㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=20711,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,700,700,동탄나루마을월드메르디앙반도유보라2차,21633,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적127㎡^,면적141㎡^,면적146㎡^,면적170㎡^,면적203㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=21633,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,1473,1473,동탄시범다은마을월드메르디앙반도유보라,22065,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적81㎡^,면적99A㎡^,면적99B㎡^,면적116A㎡^,면적116B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=22065,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,584,584,동탄솔빛마을신도브래뉴,22090,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적105㎡^,면적112B㎡^,면적113A㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=22090,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,568,568,동탄나루마을월드메르디앙반도유보라1차,22091,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적100㎡^,면적116A㎡^,면적117B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=22091,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,534,534,동탄시범한빛마을한화꿈에그린,22290,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적109B㎡^,면적109A㎡^,면적109C㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=22290,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,727,727,동탄솔빛마을서해그랑블,23762,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적129㎡^,면적149㎡^,면적155㎡^,면적206㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=23762,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,438,438,동탄시범다은마을풍성신미주,23771,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적106㎡^,면적109A㎡^,면적109C㎡^,면적109B㎡^,면적111㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=23771,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,1266,1266,메타폴리스,25935,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적135㎡^,면적152A㎡^,면적153B㎡^,면적159㎡^,면적178B㎡^,면적179C㎡^,면적179A㎡^,면적226㎡^,면적262㎡^,면적292㎡^,면적325㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=25935,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
반송동,화성시,경기도,KBA019365,동탄나루마을월드메르디앙반도유보라,700,278,278,동탄파라곤,26009,"127.56㎡/101.95㎡^,141.38㎡/110.73㎡^,146.65㎡/116.01㎡^,170.27㎡/139.45㎡^,203.7㎡/166.96㎡^","면적192㎡^,면적206㎡^,면적210㎡^,면적233㎡^,면적243㎡^,면적249㎡^,면적252㎡^,면적264㎡^,면적290㎡^,면적293A㎡^,면적295B㎡^,면적331㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=26009,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019365&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=023100&부동산소지역코드=023140&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=동탄나루마을월드메르디앙반도유보라&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
