4473034024105370001028922|361103000100|01|0|351|52|30087||||0
3611034024105530002000001|361103000100|01|0|385|0|30087||||0
3611034024105520004000001|361103000100|01|0|391|0|30087||||0
3611034024105490000000001|361103000100|01|0|395|7|30087||||0
3611034024105490000000002|361103000100|01|0|395|9|30087||||0
3611034024105480000000001|361103000100|01|0|395|16|30087||||0
4473034024105130000033393|361103000100|01|0|395|20|30087||||0
3611034024105110000000001|361103000100|01|0|395|24|30087||||0
3611034024103130000000001|361103000100|01|0|395|36|30087||||0
3611034024103080006000001|361103000100|01|0|401|0|30087||||0
3611034024103080007000001|361103000100|01|0|403|0|30087||||0
3611034024103140000000001|361103000100|01|0|419|0|30087||||0
3611034024103260000000001|361103000100|01|0|427|0|30087||||0
4473034024103300000000001|361103000100|01|0|437|0|30087||||0
3611034024103340004000001|361103000100|01|0|445|0|30087||||0
4473034024103350005029130|361103000100|01|0|448|0|30087||||0
4473034024103340001029141|361103000100|01|0|449|0|30087||||0
3611034024104370001000001|361103000100|01|0|453|40|30087||||0
3611034024104370002000001|361103000100|01|0|453|42|30087||||0
3611034024104380000000001|361103000100|01|0|453|44|30087||||0
3611034024103990000000001|361103000100|01|0|458|0|30087||||0
4473034024104010002033391|361103000100|01|0|464|0|30087||||0
3611034023101300007000001|361103000100|01|0|511|0|30088||||0
3611034023101300003000001|361103000100|01|0|513|1|30088||||0
3611034023101290013000002|361103000100|01|0|513|3|30088||||0
3611034023101290013000001|361103000100|01|0|513|5|30088||||0
3611034023101290006000001|361103000100|01|0|513|17|30088||||0
3611034024104220002000001|361103000100|01|0|513|29|30087||||1
4473034023101320001000001|361103000100|01|0|514|0|30088||||0
4473034023101340003000001|361103000100|01|0|518|0|30088||||0
3611034023102680008000001|361103000100|01|0|518|1|30088||||0
4473034023101260011000001|361103000100|01|0|531|0|30088||||0
4473034023101080003030507|361103000100|01|0|533|2|30088||||0
4473034023101260007030648|361103000100|01|0|533|4|30088||||0
4473034023102680004030642|361103000100|01|0|533|5|30088||||0
4473034023101260008030659|361103000100|01|0|533|6|30088||||0
4473034023101260003030521|361103000100|01|0|533|8|30088||||0
4473034023101080004030522|361103000100|01|0|533|10|30088||||0
4473034023101080004029410|361103000100|01|0|533|12|30088||||0
4473034023100990005030486|361103000100|01|0|533|13|30088||||0
4473034023101080006030503|361103000100|01|0|533|14|30088||||0
4473034023100990004030480|361103000100|01|0|533|15|30088||||0
4473034023101080007029382|361103000100|01|0|533|16|30088||||0
4473034023100990002029396|361103000100|01|0|533|17|30088||||0
4473034023100990001029402|361103000100|01|0|533|19|30088||||0
4473034023101070003030664|361103000100|01|0|535|0|30088||||0
3611034023101050011000001|361103000100|01|0|545|0|30088||||0
4473034023100580002030647|361103000100|01|0|570|0|30088||||0
3611034023100660004000001|361103000100|01|0|571|0|30088||||0
3611034023100680005000001|361103000100|01|0|581|0|30088||||0
3611034024105830011000001|361103000100|01|0|599|68|30087||||0
3611034024105830001000001|361103000100|01|0|599|78|30087||||0
3611038031103080000000001|361103000167|01|0|7|0|30012||||0
4473036031102680001007453|361103000167|01|0|74|0|30012||||0
3611038031102650000000001|361103000167|01|0|88|0|30012||||0
3611038031102500002000001|361103000167|01|0|104|0|30012||||0
4473036031102420003007149|361103000167|01|0|128|0|30012||||0
4473036031102400001007169|361103000167|01|0|132|0|30012||||0
4473036031102340001010997|361103000167|01|0|134|5|30012||||0
4473036031102390000007156|361103000167|01|0|134|8|30012||||0
3611038031102010000000001|361103000167|01|0|147|0|30012||||0
4473036031102160000007076|361103000167|01|0|151|0|30012||||0
4473036031101420002000001|361103000167|01|0|224|15|30012||||0
4473036031200120004006701|361103000167|01|0|224|17|30012||||0
4473036031101420003006694|361103000167|01|0|224|32|30012||||0
4473036031101460001005826|361103000167|01|0|238|0|30012||||0
4473036031101460000005834|361103000167|01|0|240|0|30012||||0
4473036031101360000005327|361103000167|01|0|256|0|30012||||0
3611038031100620000000001|361103000167|01|0|301|0|30012||||0
4473036031200040001042393|361103000167|01|0|354|0|30012||||0
4473036031100520002005116|361103000167|01|0|363|0|30012||||0
4473036031100530000042396|361103000167|01|0|364|0|30012||||0
3611038031100480000000001|361103000167|01|0|373|0|30012||||0
4473036031100290000006796|361103000167|01|0|393|6|30012||||0
4473036031100320000005242|361103000167|01|0|393|12|30012||||0
4473036031100350000005203|361103000167|01|0|393|14|30012||||0
4473036031100350000005209|361103000167|01|0|393|16|30012||||0
4473036031100330000005246|361103000167|01|0|393|26|30012||||0
4473036031100350000005213|361103000167|01|0|393|30|30012||||0
4473036031100360002032312|361103000167|01|0|393|36|30012||||0
4473036031100040000004892|361103000167|01|0|393|45|30012||||0
4473036031100100001004233|361103000167|01|0|393|100|30012||||0
4473036031100410000005313|361103000167|01|0|396|0|30012||||0
3611031025100070019000001|361103000168|01|0|2|22|30061||||0
4473033030100070010025551|361103000168|01|0|2|30|30061||||0
4473033030100010008027462|361103000168|01|0|2|88|30060||||0
3611031025100230005000001|361103000168|01|0|321|0|30133||||0
3611032024105770001000001|361103000168|02|0|645|0|30067||||0
4473031027103280013000001|361103000168|02|0|745|86|30067||||0
3611033024102690005000001|361103000168|03|0|745|38|30071||||0
3611033024200510001000002|361103000168|03|0|745|40|30071||||0
3611033024200510001000001|361103000168|03|0|745|42|30071||||0
4371038029104700000000001|361103000168|03|0|745|46|30071||||1
4371038026107310003000001|361103000168|03|0|1040|0|30073||||0
3611033025107320000000001|361103000168|03|0|1042|0|30073||||0
3611033025107440000000001|361103000168|03|0|1043|0|30073||||0
4371038026007420001028886|361103000168|03|0|1045|0|30073||||0
4371038026007420001029119|361103000168|03|0|1047|0|30073||||0
4371038026007670002028884|361103000168|03|0|1057|0|30073||||0
3611033025107670002000001|361103000168|03|0|1059|0|30073||||0
3611033025107560000000001|361103000168|03|0|1063|0|30073||||0
3611033025103960000000001|361103000168|03|0|1081|0|30073||||0
3611033025101880000000001|361103000168|03|0|1147|1|30073||||0
4371038026001730001029439|361103000168|03|0|1147|17|30073||||0
4371038026000050005029442|361103000168|03|0|1147|26|30073||||0
3611033025101560000000001|361103000168|03|0|1149|0|30073||||0
4371038026101530000000001|361103000168|03|0|1161|0|30073||||0
3611033025101540002000001|361103000168|03|0|1167|0|30073||||0
4473025031101890002036393|361103000189|01|0|2159|0|30040||||0
4473025031101890006040881|361103000189|01|0|2161|0|30040||||1
4473025031101890005036391|361103000189|01|0|2163|0|30040||||0
4473025031101890003040244|361103000189|01|0|2167|0|30040||||0
4473025031101710054000001|361103000189|01|0|2176|0|30036||||0
4473025031101710000040846|361103000189|01|0|2178|0|30036||||0
3611025031101710073000001|361103000189|01|0|2178|6|30036||||1
4473025031101340011036300|361103000189|01|0|2203|0|30040||||0
4473025031101340000034054|361103000189|01|0|2205|0|30040||||0
4473025031101320001040653|361103000189|01|0|2206|0|30038||||0
4473025031101340002034046|361103000189|01|0|2207|0|30040||||0
4473025031101330000000001|361103000189|01|0|2210|0|30038||||0
3611025031100980000000001|361103000189|01|0|2229|0|30040||||0
4473025031100970002041634|361103000189|01|0|2231|0|30040||||0
4473025031100950004041633|361103000189|01|0|2233|0|30040||||0
4473025031100810008040523|361103000189|01|0|2251|0|30040||||0
4473025031100810003040518|361103000189|01|0|2253|0|30040||||1
4473025030103560000036065|361103000189|01|0|2260|0|30038||||0
4473025030103580001041632|361103000189|01|0|2262|0|30038||||0
4473025030101210007034801|361103000189|01|0|2276|0|30038||||0
3611025030101140001000001|361103000189|01|0|2282|0|30038||||1
3611025029101290002000001|361103000189|01|0|2296|0|30033||||0
4473025029100880004000001|361103000189|01|0|2332|0|30029||||0
3611025029102780000000001|361103000189|01|0|2335|0|30030||||0
4473025029100860000039895|361103000189|01|0|2336|0|30029||||0
4473025029102790014039706|361103000189|01|0|2338|0|30029||||0
4473025029102790015039681|361103000189|01|0|2340|0|30029||||1
4473025029102790001035389|361103000189|01|0|2342|0|30029||||0
3611025029102910010000002|361103000189|01|0|2344|0|30029||||0
3611025029102910006000001|361103000189|01|0|2346|0|30029||||0
4473025029103160000041825|361103000189|01|0|2355|0|30030||||0
4473025029103010000041845|361103000189|01|0|2356|0|30029||||0
4473025029103020007035085|361103000189|01|0|2358|0|30029||||0
4473025029103020009039597|361103000189|01|0|2360|0|30029||||0
4473025028102110002041459|361103000189|01|0|2373|0|30020||||0
4473025028100790001038398|361103000189|01|0|2390|0|30022||||0
4473025028100800002034307|361103000189|01|0|2390|1|30022||||0
4473025028100780007042358|361103000189|01|0|2394|0|30022||||0
4473025028100780000042359|361103000189|01|0|2398|0|30022||||0
3611025028100450006000001|361103000189|01|0|2425|0|30020||||0
4473025028100450005033770|361103000189|01|0|2427|0|30020||||0
4473025028100430002037725|361103000189|01|0|2431|0|30020||||0
4473025028100400002042372|361103000189|01|0|2439|0|30020||||0
4473025034101430003000001|361103000189|01|0|2449|0|30019||||0
4473025034100660025041580|361103000189|01|0|2481|0|30019||||1
4473025034100660014041579|361103000189|01|0|2483|0|30019||||0
3611025034100660017000001|361103000189|01|0|2487|0|30019||||1
3611025034100660009000003|361103000189|01|0|2487|4|30019||||1
3611025034100660009000002|361103000189|01|0|2487|6|30019||||1
3611025034100660009000001|361103000189|01|0|2487|8|30019||||0
