법정동코드,법정동명,상위지역코드 ,서열 ,생성일 ,폐지일 ,최종작업일 ,최하지역명, 법정동코드(주민),법정동코드(지적)
4213035024,강원도 원주시 부론면 흥호리,,04,,,,흥호리,4213035024,4213035024
4213035025,강원도 원주시 부론면 노림리,,05,,,,노림리,4213035025,4213035025
4213035026,강원도 원주시 부론면 단강리,,06,,,,단강리,4213035026,4213035026
4213036000,강원도 원주시 귀래면,,24,,,,귀래면,4213036000,4213036000
4213036021,강원도 원주시 귀래면 운남리,,01,,,,운남리,4213036021,4213036021
4213036022,강원도 원주시 귀래면 귀래리,,02,,,,귀래리,4213036022,4213036022
4213036023,강원도 원주시 귀래면 운계리,,03,,,,운계리,4213036023,4213036023
4213036024,강원도 원주시 귀래면 주포리,,04,,,,주포리,4213036024,4213036024
4213036025,강원도 원주시 귀래면 용암리,,05,,,,용암리,4213036025,4213036025
4213037000,강원도 원주시 흥업면,,25,,,,흥업면,4213037000,4213037000
4213037021,강원도 원주시 흥업면 흥업리,,01,,,,흥업리,4213037021,4213037021
4213037022,강원도 원주시 흥업면 매지리,,02,,,,매지리,4213037022,4213037022
4213037023,강원도 원주시 흥업면 사제리,,03,,,,사제리,4213037023,4213037023
4213037024,강원도 원주시 흥업면 대안리,,04,,,,대안리,4213037024,4213037024
4213038000,강원도 원주시 판부면,,26,,,,판부면,4213038000,4213038000
4213038021,강원도 원주시 판부면 금대리,,01,,,,금대리,4213038021,4213038021
4213038022,강원도 원주시 판부면 서곡리,,02,,,,서곡리,4213038022,4213038022
4213038023,강원도 원주시 판부면 신촌리,,03,,,,신촌리,4213038023,4213038023
4213039000,강원도 원주시 신림면,,27,,,,신림면,4213039000,4213039000
4213039021,강원도 원주시 신림면 신림리,,01,,,,신림리,4213039021,4213039021
4213039022,강원도 원주시 신림면 금창리,,02,,,,금창리,4213039022,4213039022
4213039023,강원도 원주시 신림면 구학리,,03,,,,구학리,4213039023,4213039023
4213039024,강원도 원주시 신림면 용암리,,04,,,,용암리,4213039024,4213039024
4213039025,강원도 원주시 신림면 성남리,,05,,,,성남리,4213039025,4213039025
4213039026,강원도 원주시 신림면 황둔리,,06,,,,황둔리,4213039026,4213039026
4213039027,강원도 원주시 신림면 송계리,,07,,,,송계리,4213039027,4213039027
4215000000,강원도 강릉시,4200000000,03,,,,강릉시,4215000000,4215000000
4215010100,강원도 강릉시 홍제동,,01,,,,홍제동,4215010100,4215010100
4215010200,강원도 강릉시 남문동,,02,,,,남문동,4215010200,4215010200
4215010300,강원도 강릉시 명주동,,03,,,,명주동,4215010300,4215010300
4215010400,강원도 강릉시 성내동,,04,,,,성내동,4215010400,4215010400
4215010500,강원도 강릉시 임당동,,05,,,,임당동,4215010500,4215010500
4215010600,강원도 강릉시 금학동,,06,,,,금학동,4215010600,4215010600
4215010700,강원도 강릉시 용강동,,07,,,,용강동,4215010700,4215010700
4215010800,강원도 강릉시 성남동,,08,,,,성남동,4215010800,4215010800
4215010900,강원도 강릉시 옥천동,,09,,,,옥천동,4215010900,4215010900
4215011000,강원도 강릉시 교동,,10,,,,교동,4215011000,4215011000
4215011100,강원도 강릉시 포남동,,11,,,,포남동,4215011100,4215011100
4215011200,강원도 강릉시 초당동,,12,,,,초당동,4215011200,4215011200
4215011300,강원도 강릉시 강문동,,13,,,,강문동,4215011300,4215011300
4215011400,강원도 강릉시 송정동,,01,,,,송정동,4215011400,4215011400
4215011500,강원도 강릉시 견소동,,14,,,,견소동,4215011500,4215011500
4215011600,강원도 강릉시 내곡동,,15,,,,내곡동,4215011600,4215011600
4215011700,강원도 강릉시 회산동,,16,,,,회산동,4215011700,4215011700
4215011800,강원도 강릉시 장현동,,17,,,,장현동,4215011800,4215011800
4215011900,강원도 강릉시 박월동,,18,,,,박월동,4215011900,4215011900
4215012000,강원도 강릉시 담산동,,19,,,,담산동,4215012000,4215012000
4215012100,강원도 강릉시 노암동,4215000000,20,,,,노암동,4215012100,4215012100
4215012200,강원도 강릉시 유산동,,21,,,,유산동,4215012200,4215012200
4215012300,강원도 강릉시 월호평동,,22,,,,월호평동,4215012300,4215012300
4215012400,강원도 강릉시 신석동,,23,,,,신석동,4215012400,4215012400
4215012500,강원도 강릉시 입암동,,24,,,,입암동,4215012500,4215012500
4215012600,강원도 강릉시 청량동,,25,,,,청량동,4215012600,4215012600
4215012700,강원도 강릉시 두산동,,26,,,,두산동,4215012700,4215012700
4215012800,강원도 강릉시 학동,,27,,,,학동,4215012800,4215012800
4215012900,강원도 강릉시 병산동,,28,,,,병산동,4215012900,4215012900
4215013000,강원도 강릉시 남항진동,,29,,,,남항진동,4215013000,4215013000
4215013100,강원도 강릉시 유천동,,30,,,,유천동,4215013100,4215013100
4215013200,강원도 강릉시 지변동,,31,,,,지변동,4215013200,4215013200
4215013300,강원도 강릉시 죽헌동,,32,,,,죽헌동,4215013300,4215013300
4215013400,강원도 강릉시 대전동,,33,,,,대전동,4215013400,4215013400
4215013500,강원도 강릉시 운정동,,34,,,,운정동,4215013500,4215013500
4215013600,강원도 강릉시 난곡동,,35,,,,난곡동,4215013600,4215013600
4215013700,강원도 강릉시 저동,,36,,,,저동,4215013700,4215013700
4215013800,강원도 강릉시 안현동,,37,,,,안현동,4215013800,4215013800
4215013900,강원도 강릉시 운산동,,38,,,,운산동,4215013900,4215013900
4215025000,강원도 강릉시 주문진읍,,39,,,,주문진읍,4215025000,4215025000
4215025021,강원도 강릉시 주문진읍 주문리,,01,,,,주문리,4215025021,4215025021
4215025022,강원도 강릉시 주문진읍 교항리,,02,,,,교항리,4215025022,4215025022
4215025023,강원도 강릉시 주문진읍 장덕리,,03,,,,장덕리,4215025023,4215025023
4215025024,강원도 강릉시 주문진읍 삼교리,,04,,,,삼교리,4215025024,4215025024
4215025025,강원도 강릉시 주문진읍 향호리,,05,,,,향호리,4215025025,4215025025
4215031000,강원도 강릉시 성산면,,40,,,,성산면,4215031000,4215031000
4215031021,강원도 강릉시 성산면 구산리,,01,,,,구산리,4215031021,4215031021
4215031022,강원도 강릉시 성산면 관음리,,02,,,,관음리,4215031022,4215031022
4215031023,강원도 강릉시 성산면 금산리,,03,,,,금산리,4215031023,4215031023
4215031024,강원도 강릉시 성산면 위촌리,,04,,,,위촌리,4215031024,4215031024
4215031025,강원도 강릉시 성산면 송암리,,05,,,,송암리,4215031025,4215031025
4215031026,강원도 강릉시 성산면 보광리,,06,,,,보광리,4215031026,4215031026
4215031027,강원도 강릉시 성산면 어흘리,,07,,,,어흘리,4215031027,4215031027
4215031028,강원도 강릉시 성산면 오봉리,,08,,,,오봉리,4215031028,4215031028
4215031029,강원도 강릉시 성산면 산북리,,09,,,,산북리,4215031029,4215031029
4215032000,강원도 강릉시 왕산면,,41,,,,왕산면,4215032000,4215032000
4215032021,강원도 강릉시 왕산면 도마리,,01,,,,도마리,4215032021,4215032021
4215032022,강원도 강릉시 왕산면 목계리,,02,,,,목계리,4215032022,4215032022
4215032023,강원도 강릉시 왕산면 왕산리,,03,,,,왕산리,4215032023,4215032023
4215032024,강원도 강릉시 왕산면 고단리,,04,,,,고단리,4215032024,4215032024
4215032025,강원도 강릉시 왕산면 송현리,,05,,,,송현리,4215032025,4215032025
4215032026,강원도 강릉시 왕산면 대기리,,06,,,,대기리,4215032026,4215032026
4215033000,강원도 강릉시 구정면,,42,,,,구정면,4215033000,4215033000
4215033021,강원도 강릉시 구정면 여찬리,,01,,,,여찬리,4215033021,4215033021
4215033022,강원도 강릉시 구정면 학산리,,02,,,,학산리,4215033022,4215033022
4215033023,강원도 강릉시 구정면 구정리,,03,,,,구정리,4215033023,4215033023
4215033024,강원도 강릉시 구정면 금광리,,04,,,,금광리,4215033024,4215033024
4215033025,강원도 강릉시 구정면 어단리,,05,,,,어단리,4215033025,4215033025
4215033026,강원도 강릉시 구정면 덕현리,,06,,,,덕현리,4215033026,4215033026
4215033027,강원도 강릉시 구정면 제비리,,07,,,,제비리,4215033027,4215033027
4215034000,강원도 강릉시 강동면,,43,,,,강동면,4215034000,4215034000
4215034021,강원도 강릉시 강동면 상시동리,,01,,,,상시동리,4215034021,4215034021
4215034022,강원도 강릉시 강동면 모전리,,02,,,,모전리,4215034022,4215034022
4215034023,강원도 강릉시 강동면 안인리,,03,,,,안인리,4215034023,4215034023
4215034024,강원도 강릉시 강동면 안인진리,,04,,,,안인진리,4215034024,4215034024
4215034025,강원도 강릉시 강동면 임곡리,,05,,,,임곡리,4215034025,4215034025
4215034026,강원도 강릉시 강동면 하시동리,,06,,,,하시동리,4215034026,4215034026
4215034028,강원도 강릉시 강동면 정동진리,,07,,,,정동진리,4215034028,4215034028
4215034029,강원도 강릉시 강동면 심곡리,,08,,,,심곡리,4215034029,4215034029
4215034030,강원도 강릉시 강동면 산성우리,,09,,,,산성우리,4215034030,4215034030
4215034031,강원도 강릉시 강동면 언별리,,10,,,,언별리,4215034031,4215034031
4215035000,강원도 강릉시 옥계면,,44,,,,옥계면,4215035000,4215035000
4215035021,강원도 강릉시 옥계면 현내리,,01,,,,현내리,4215035021,4215035021
4215035022,강원도 강릉시 옥계면 천남리,,02,,,,천남리,4215035022,4215035022
4215035023,강원도 강릉시 옥계면 주수리,,03,,,,주수리,4215035023,4215035023
4215035024,강원도 강릉시 옥계면 도직리,,04,,,,도직리,4215035024,4215035024
4215035025,강원도 강릉시 옥계면 조산리,,05,,,,조산리,4215035025,4215035025
4215035026,강원도 강릉시 옥계면 남양리,,06,,,,남양리,4215035026,4215035026
4215035027,강원도 강릉시 옥계면 북동리,,07,,,,북동리,4215035027,4215035027
4215035028,강원도 강릉시 옥계면 낙풍리,,08,,,,낙풍리,4215035028,4215035028
4215035029,강원도 강릉시 옥계면 금진리,,09,,,,금진리,4215035029,4215035029
4215035030,강원도 강릉시 옥계면 산계리,,10,,,,산계리,4215035030,4215035030
4215036000,강원도 강릉시 사천면,,45,,,,사천면,4215036000,4215036000
4215036021,강원도 강릉시 사천면 미노리,,01,,,,미노리,4215036021,4215036021
4215036022,강원도 강릉시 사천면 노동리,,02,,,,노동리,4215036022,4215036022
4215036023,강원도 강릉시 사천면 석교리,,03,,,,석교리,4215036023,4215036023
4215036024,강원도 강릉시 사천면 판교리,,04,,,,판교리,4215036024,4215036024
4215036025,강원도 강릉시 사천면 사천진리,,05,,,,사천진리,4215036025,4215036025
4215036026,강원도 강릉시 사천면 덕실리,,06,,,,덕실리,4215036026,4215036026
4215036027,강원도 강릉시 사천면 방동리,,07,,,,방동리,4215036027,4215036027
4215036028,강원도 강릉시 사천면 산대월리,,08,,,,산대월리,4215036028,4215036028
4215036029,강원도 강릉시 사천면 사기막리,,09,,,,사기막리,4215036029,4215036029
4215037000,강원도 강릉시 연곡면,,46,,,,연곡면,4215037000,4215037000
4215037021,강원도 강릉시 연곡면 방내리,,01,,,,방내리,4215037021,4215037021
4215037022,강원도 강릉시 연곡면 영진리,,02,,,,영진리,4215037022,4215037022
4215037023,강원도 강릉시 연곡면 동덕리,,03,,,,동덕리,4215037023,4215037023
4215037024,강원도 강릉시 연곡면 송림리,,04,,,,송림리,4215037024,4215037024
4215037025,강원도 강릉시 연곡면 행정리,,05,,,,행정리,4215037025,4215037025
4215037026,강원도 강릉시 연곡면 신왕리,,06,,,,신왕리,4215037026,4215037026
4215037027,강원도 강릉시 연곡면 유등리,,07,,,,유등리,4215037027,4215037027
4215037028,강원도 강릉시 연곡면 삼산리,,08,,,,삼산리,4215037028,4215037028
