법정동코드,법정동명,상위지역코드 ,서열 ,생성일 ,폐지일 ,최종작업일 ,최하지역명, 법정동코드(주민),법정동코드(지적)
4311135038,충청북도 청주시 상당구 문의면 묘암리,,19,20140701,,,묘암리,4311135038,4311135038
4311135039,충청북도 청주시 상당구 문의면 마구리,,20,20140701,,,마구리,4311135039,4311135039
4311135040,충청북도 청주시 상당구 문의면 마동리,,21,20140701,,,마동리,4311135040,4311135040
4311135041,충청북도 청주시 상당구 문의면 염티리,,22,20140701,,,염티리,4311135041,4311135041
4311135042,충청북도 청주시 상당구 문의면 노현리,,23,20140701,,,노현리,4311135042,4311135042
4311200000,충청북도 청주시 서원구,,01,20140701,,,,43112,43112
4311210100,충청북도 청주시 서원구 사직동,,01,20140701,,,사직동,4311210100,4311210100
4311210200,충청북도 청주시 서원구 사창동,,01,20140701,,,사창동,4311210200,4311210200
4311210300,충청북도 청주시 서원구 모충동,,01,20140701,,,모충동,4311210300,4311210300
4311210400,충청북도 청주시 서원구 산남동,,01,20140701,,,산남동,4311210400,4311210400
4311210500,충청북도 청주시 서원구 미평동,,01,20140701,,,미평동,4311210500,4311210500
4311210600,충청북도 청주시 서원구 분평동,,01,20140701,,,분평동,4311210600,4311210600
4311210700,충청북도 청주시 서원구 수곡동,,01,20140701,,,수곡동,4311210700,4311210700
4311210800,충청북도 청주시 서원구 성화동,,01,20140701,,,성화동,4311210800,4311210800
4311210900,충청북도 청주시 서원구 개신동,,01,20140701,,,개신동,4311210900,4311210900
4311211000,충청북도 청주시 서원구 죽림동,,01,20140701,,,죽림동,4311211000,4311211000
4311211100,충청북도 청주시 서원구 장성동,,01,20140701,,,장성동,4311211100,4311211100
4311211200,충청북도 청주시 서원구 장암동,,01,20140701,,,장암동,4311211200,4311211200
4311231000,충청북도 청주시 서원구 남이면,,01,20140701,,,남이면,4311231000,4311231000
4311231021,충청북도 청주시 서원구 남이면 척산리,,02,20140701,,,척산리,4311231021,4311231021
4311231022,충청북도 청주시 서원구 남이면 외천리,,03,20140701,,,외천리,4311231022,4311231022
4311231023,충청북도 청주시 서원구 남이면 문동리,,04,20140701,,,문동리,4311231023,4311231023
4311231024,충청북도 청주시 서원구 남이면 척북리,,05,20140701,,,척북리,4311231024,4311231024
